,Listing_Title,Posting_Date,city,posting_ID,full_URL,Bedrooms,Sqft,Price,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN
10,2br - Bright 2bedroom and 1bathroom with living room and kitchen,2017-03-04 15:08,sanfrancisco,6009925387,https://sfbay.craigslist.org/sfc/apa/6009925387.html,2.0,,2250.0,https://sfbay.craigslist.org/reply/sfo/apa/6009925387,
11,Nob Hill Room Available ASAP,2017-03-04 13:25,sanfrancisco,6029676932,https://sfbay.craigslist.org/sfc/apa/6029676932.html,3.0,1418.0,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6029676932,
12,Lower Floor- 2 bedroom/1 bath for rent!,2017-03-04 12:34,sanfrancisco,6029575593,https://sfbay.craigslist.org/sfc/apa/6029575593.html,2.0,500.0,2200.0,https://sfbay.craigslist.org/reply/sfo/apa/6029575593,
13,Beautiful Two Bedroom One Bath in Great Location !,2017-03-04 10:05,sanfrancisco,6029349070,https://sfbay.craigslist.org/sfc/apa/6029349070.html,2.0,,2400.0,https://sfbay.craigslist.org/reply/sfo/apa/6029349070,
14,45Cabrillo*Nice 2 bedroom*Cabrillo&45th*Hardwood floors*,2017-03-04 01:41,sanfrancisco,6028823826,https://sfbay.craigslist.org/sfc/apa/6028823826.html,2.0,,2395.0,https://sfbay.craigslist.org/reply/sfo/apa/6028823826,
15,"Fireplaces, Warm Firepit, Spacious Patio or Balcony",2017-03-03 20:10,sanfrancisco,6005304956,https://sfbay.craigslist.org/sfc/apa/6005304956.html,2.0,1028.0,2368.0,https://sfbay.craigslist.org/reply/sfo/apa/6005304956,
16,Outer Sunset In Law apartment for rent $2300. 2 bed/2 bath,2017-03-03 19:47,sanfrancisco,6028661831,https://sfbay.craigslist.org/sfc/apa/6028661831.html,2.0,800.0,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6028661831,
17,SoMa Bedrooms Available,2017-03-03 15:19,sanfrancisco,6028408421,https://sfbay.craigslist.org/sfc/apa/6028408421.html,2.0,,2000.0,https://sfbay.craigslist.org/reply/sfo/apa/6028408421,
18,2 Bedrooms In-Law Unit,2017-03-03 13:32,sanfrancisco,6028228134,https://sfbay.craigslist.org/sfc/apa/6028228134.html,2.0,,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6028228134,
19,Beautiful Two Bedroom One Bath,2017-03-03 11:14,sanfrancisco,6028033732,https://sfbay.craigslist.org/sfc/apa/6028033732.html,2.0,,2400.0,https://sfbay.craigslist.org/reply/sfo/apa/6028033732,
20,"Large, spacious furnished bedroom with private bathroom",2017-03-03 09:24,sanfrancisco,6027839640,https://sfbay.craigslist.org/sfc/apa/6027839640.html,2.0,1000.0,2150.0,https://sfbay.craigslist.org/reply/sfo/apa/6027839640,
21,NEWLY APT FOR RENT,2017-03-03 08:33,sanfrancisco,6024302030,https://sfbay.craigslist.org/sfc/apa/6024302030.html,2.0,,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6024302030,
22,"2 bedroom, 1 bathroom",2017-03-03 00:31,sanfrancisco,6027338029,https://sfbay.craigslist.org/sfc/apa/6027338029.html,2.0,,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6027338029,
23,$2300 2 BD/1 BA Spacious Bright Unit Near All Amenities!!!,2017-03-02 22:22,sanfrancisco,6027286570,https://sfbay.craigslist.org/sfc/apa/6027286570.html,2.0,600.0,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6027286570,
24,"House for Rent Elk Grove, $2000.",2017-03-02 19:36,sanfrancisco,6027177466,https://sfbay.craigslist.org/sfc/apa/6027177466.html,5.0,2650.0,2000.0,https://sfbay.craigslist.org/reply/sfo/apa/6027177466,
25,"Remodeled 2 Bedroom Apartment W/ Full Kitchen, Bath",2017-03-02 18:17,sanfrancisco,6022108125,https://sfbay.craigslist.org/sfc/apa/6022108125.html,2.0,600.0,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6022108125,
26,"135 Lakeview Ave, San Francisco",2017-03-02 17:07,sanfrancisco,6023742236,https://sfbay.craigslist.org/sfc/apa/6023742236.html,2.0,,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6023742236,
27,2 brd In law apartment全新姻亲柏文,2017-03-02 15:00,sanfrancisco,6026892714,https://sfbay.craigslist.org/sfc/apa/6026892714.html,2.0,,2100.0,https://sfbay.craigslist.org/reply/sfo/apa/6026892714,
28,Newly remodeled 2bedroom 1 bath for rent in nice convenient,2017-03-02 14:44,sanfrancisco,6022300947,https://sfbay.craigslist.org/sfc/apa/6022300947.html,2.0,800.0,2000.0,https://sfbay.craigslist.org/reply/sfo/apa/6022300947,
29,Large Bedroom plus private bathroom available in 2 Bedroom Marina APT,2017-03-02 12:51,sanfrancisco,6026704303,https://sfbay.craigslist.org/sfc/apa/6026704303.html,2.0,1200.0,2110.0,https://sfbay.craigslist.org/reply/sfo/apa/6026704303,
30,Beautiful 2 bedroom 1 bath Garden Apartment,2017-03-02 12:43,sanfrancisco,6026684810,https://sfbay.craigslist.org/sfc/apa/6026684810.html,2.0,,2200.0,https://sfbay.craigslist.org/reply/sfo/apa/6026684810,
31,2 BEDROOM 1 BATHROOM UNIT AVAILABLE NOW,2017-03-02 12:30,sanfrancisco,6005117995,https://sfbay.craigslist.org/sfc/apa/6005117995.html,2.0,,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6005117995,
32,In-law Unit w/UTILITIES INCLUDED!!,2017-03-02 09:47,sanfrancisco,6026394748,https://sfbay.craigslist.org/sfc/apa/6026394748.html,2.0,,2100.0,https://sfbay.craigslist.org/reply/sfo/apa/6026394748,
33,Beautiful Two Bedroom One Bath in the Great Location !,2017-03-02 09:42,sanfrancisco,6026385827,https://sfbay.craigslist.org/sfc/apa/6026385827.html,2.0,,2400.0,https://sfbay.craigslist.org/reply/sfo/apa/6026385827,
34,"Dog/Pet Park, Fitness Facility, Spa",2017-03-02 04:35,sanfrancisco,6002458070,https://sfbay.craigslist.org/sfc/apa/6002458070.html,2.0,1028.0,2368.0,https://sfbay.craigslist.org/reply/sfo/apa/6002458070,
35,unfurnished 2BR 1BA unit available for rent on Quintara and 35th Ave,2017-03-02 01:21,sanfrancisco,6020288066,https://sfbay.craigslist.org/sfc/apa/6020288066.html,2.0,,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6020288066,
36,$2500/2Beds 1bath 1garage -Newly remodeled Apt.,2017-03-01 22:08,sanfrancisco,6025836758,https://sfbay.craigslist.org/sfc/apa/6025836758.html,2.0,700.0,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6025836758,
37,New Remodeled Duplex for Rent,2017-03-01 20:40,sanfrancisco,6008239981,https://sfbay.craigslist.org/sfc/apa/6008239981.html,2.0,,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6008239981,
38,2 brd In law apartment 全新姻亲柏文,2017-03-01 10:51,sanfrancisco,6025060578,https://sfbay.craigslist.org/sfc/apa/6025060578.html,2.0,,2100.0,https://sfbay.craigslist.org/reply/sfo/apa/6025060578,
39,"$ 2,495.00 / 2BR-1BA  NEAR SAN FRANCISCO STATE UNIVERSITY",2017-03-01 09:27,sanfrancisco,6024912369,https://sfbay.craigslist.org/sfc/apa/6024912369.html,2.0,,2495.0,https://sfbay.craigslist.org/reply/sfo/apa/6024912369,
40,Amazing Modern Micro Studio!,2017-03-01 00:47,sanfrancisco,6024446319,https://sfbay.craigslist.org/sfc/apa/6024446319.html,2.0,300.0,2299.0,https://sfbay.craigslist.org/reply/sfo/apa/6024446319,
41,2BR & 1BR IN-LAW FOR RENT.,2017-02-28 22:00,sanfrancisco,6024387692,https://sfbay.craigslist.org/sfc/apa/6024387692.html,2.0,,2200.0,https://sfbay.craigslist.org/reply/sfo/apa/6024387692,
42,Huge House Mid Century House w/ a Incredible View,2017-02-28 17:31,sanfrancisco,6024187999,https://sfbay.craigslist.org/sfc/apa/6024187999.html,5.0,2300.0,2040.0,https://sfbay.craigslist.org/reply/sfo/apa/6024187999,
43,"2 bed, 1 bath in-law unit",2017-02-28 14:24,sanfrancisco,6023938481,https://sfbay.craigslist.org/sfc/apa/6023938481.html,2.0,670.0,2000.0,https://sfbay.craigslist.org/reply/sfo/apa/6023938481,
44,COMING SOON! NEW home for rent in SONOMA 55+ Community,2017-02-28 11:08,sanfrancisco,6023661798,https://sfbay.craigslist.org/sfc/apa/6023661798.html,3.0,1404.0,2350.0,https://sfbay.craigslist.org/reply/sfo/apa/6023661798,
45,Furnished San Francisco Townhouse in Village Setting,2017-02-27 18:18,sanfrancisco,6015766546,https://sfbay.craigslist.org/sfc/apa/6015766546.html,2.0,1300.0,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6015766546,
46,Avalon Apartments: 1 bedroom in a 2 bedroom Apt,2017-02-27 17:25,sanfrancisco,6022722834,https://sfbay.craigslist.org/sfc/apa/6022722834.html,2.0,855.0,2065.0,https://sfbay.craigslist.org/reply/sfo/apa/6022722834,
47,Nob Hill Room Available ASAP,2017-02-27 13:39,sanfrancisco,6019484500,https://sfbay.craigslist.org/sfc/apa/6019484500.html,3.0,1418.0,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6019484500,
48,Nob Hill Room Available ASAP,2017-02-27 13:39,sanfrancisco,6013738701,https://sfbay.craigslist.org/sfc/apa/6013738701.html,3.0,1418.0,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6013738701,
49,2 bed room 1 bath New carpets on 18 th ave and Pacheco,2017-02-27 09:18,sanfrancisco,6021973686,https://sfbay.craigslist.org/sfc/apa/6021973686.html,2.0,,2280.0,https://sfbay.craigslist.org/reply/sfo/apa/6021973686,
50,2 Beds 2 Baths In-Law for lease,2017-02-26 19:14,sanfrancisco,6021329488,https://sfbay.craigslist.org/sfc/apa/6021329488.html,2.0,,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6021329488,
51,Roommate Wanted - Masted Bedroom in Mission Bay 3/18!,2017-02-26 15:21,sanfrancisco,6021085717,https://sfbay.craigslist.org/sfc/apa/6021085717.html,2.0,1150.0,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6021085717,
52,Beautiful Two Bedroom One Bath In SF,2017-02-26 11:11,sanfrancisco,6020736021,https://sfbay.craigslist.org/sfc/apa/6020736021.html,2.0,,2400.0,https://sfbay.craigslist.org/reply/sfo/apa/6020736021,
53,Walk to Downtown from 250 S.1st.St. #5,2017-03-05 19:17,sanfrancisco,6026554408,https://sfbay.craigslist.org/sby/apa/6026554408.html,2.0,900.0,2195.0,https://sfbay.craigslist.org/reply/sfo/apa/6026554408,
54,Walk to Downtown from 250 S.1st. St #8,2017-03-05 19:14,sanfrancisco,6022063307,https://sfbay.craigslist.org/sby/apa/6022063307.html,2.0,900.0,2195.0,https://sfbay.craigslist.org/reply/sfo/apa/6022063307,
55,"2 bedroom 1 bath, one car parking,",2017-03-05 19:14,sanfrancisco,6031373651,https://sfbay.craigslist.org/eby/apa/6031373651.html,2.0,700.0,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6031373651,
56,âž½For Rent!! Looking For Our Tenant !!,2017-03-05 19:09,sanfrancisco,6019494970,https://sfbay.craigslist.org/eby/apa/6019494970.html,2.0,,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6019494970,
57,Coming Soon on or before Apr. 1st,2017-03-05 19:08,sanfrancisco,6031368545,https://sfbay.craigslist.org/sby/apa/6031368545.html,2.0,,2400.0,https://sfbay.craigslist.org/reply/sfo/apa/6031368545,
58,Furnished House on 5 Acres of Redwoods (with Hot Tub!),2017-03-05 19:05,sanfrancisco,6031366068,https://sfbay.craigslist.org/nby/apa/6031366068.html,3.0,,2190.0,https://sfbay.craigslist.org/reply/sfo/apa/6031366068,
59,1 bth Easy Access to HWY101/Minutes from Downtown Redwood City,2017-03-05 19:04,sanfrancisco,6031365063,https://sfbay.craigslist.org/pen/apa/6031365063.html,2.0,,2495.0,https://sfbay.craigslist.org/reply/sfo/apa/6031365063,
60,Orange Tree Apartments,2017-03-05 19:01,sanfrancisco,6031362350,https://sfbay.craigslist.org/eby/apa/6031362350.html,3.0,1210.0,2250.0,https://sfbay.craigslist.org/reply/sfo/apa/6031362350,
61,Charming Single Story Home in Concord,2017-03-05 18:46,sanfrancisco,6031349115,https://sfbay.craigslist.org/eby/apa/6031349115.html,3.0,1150.0,2200.0,https://sfbay.craigslist.org/reply/sfo/apa/6031349115,
62,3 Bedroom/1 Bath House for Rent,2017-03-05 18:38,sanfrancisco,6031317777,https://sfbay.craigslist.org/nby/apa/6031317777.html,3.0,1042.0,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6031317777,
63,First Floor w/ Pool View!,2017-03-05 18:33,sanfrancisco,6028536073,https://sfbay.craigslist.org/eby/apa/6028536073.html,2.0,770.0,2095.0,https://sfbay.craigslist.org/reply/sfo/apa/6028536073,
64,"Oversized Closets, Fireplaces, Dish Washer",2017-03-05 18:18,sanfrancisco,6022477156,https://sfbay.craigslist.org/nby/apa/6022477156.html,2.0,1028.0,2368.0,https://sfbay.craigslist.org/reply/sfo/apa/6022477156,
65,Beautiful 3Bd/2Bath single story newly renovated unit (A),2017-03-05 18:15,sanfrancisco,6031319565,https://sfbay.craigslist.org/eby/apa/6031319565.html,3.0,1050.0,2350.0,https://sfbay.craigslist.org/reply/sfo/apa/6031319565,
66,Campbell Apartment,2017-03-05 18:11,sanfrancisco,6031315921,https://sfbay.craigslist.org/sby/apa/6031315921.html,2.0,1100.0,2049.0,https://sfbay.craigslist.org/reply/sfo/apa/6031315921,
67,Beautiful 3Bd/2Bath single story newly renovated unit (B),2017-03-05 18:08,sanfrancisco,6031312870,https://sfbay.craigslist.org/eby/apa/6031312870.html,3.0,1050.0,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6031312870,
68,Book A Tour Today!!,2017-03-05 17:58,sanfrancisco,6031303342,https://sfbay.craigslist.org/sby/apa/6031303342.html,2.0,950.0,2440.0,https://sfbay.craigslist.org/reply/sfo/apa/6031303342,
69,Gorgeous duplex with big  garden and nice views !,2017-03-05 17:57,sanfrancisco,6031302215,https://sfbay.craigslist.org/sby/apa/6031302215.html,2.0,1300.0,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6031302215,
70,10 min walk to BART,2017-03-05 17:54,sanfrancisco,6026894856,https://sfbay.craigslist.org/eby/apa/6026894856.html,2.0,960.0,2000.0,https://sfbay.craigslist.org/reply/sfo/apa/6026894856,
71,House In San Jose For Rent,2017-03-05 17:45,sanfrancisco,6031250435,https://sfbay.craigslist.org/sby/apa/6031250435.html,3.0,,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6031250435,
72,"$2495 - 2BR with 1 BA, kitchen, dining area and spacious living room",2017-03-05 17:45,sanfrancisco,6031289392,https://sfbay.craigslist.org/eby/apa/6031289392.html,2.0,,2495.0,https://sfbay.craigslist.org/reply/sfo/apa/6031289392,
73,"Warm Firepit, 5 Refreshing Pools, Online Payments Available",2017-03-05 17:30,sanfrancisco,6019815257,https://sfbay.craigslist.org/nby/apa/6019815257.html,2.0,1028.0,2028.0,https://sfbay.craigslist.org/reply/sfo/apa/6019815257,
74,SPACIOUS 2 BEDROOM HOME !! READY NOW!! PET FRIENDLY!,2017-03-05 17:24,sanfrancisco,6031253040,https://sfbay.craigslist.org/nby/apa/6031253040.html,2.0,1042.0,2348.0,https://sfbay.craigslist.org/reply/sfo/apa/6031253040,
75,Dogs Need Love Too!!!,2017-03-05 17:17,sanfrancisco,6031260327,https://sfbay.craigslist.org/eby/apa/6031260327.html,2.0,1108.0,2078.0,https://sfbay.craigslist.org/reply/sfo/apa/6031260327,
76,"Stainless Steel Appliances, Club House, Full Size Washer & Dryer",2017-03-05 17:15,sanfrancisco,6031257874,https://sfbay.craigslist.org/eby/apa/6031257874.html,2.0,957.0,2400.0,https://sfbay.craigslist.org/reply/sfo/apa/6031257874,
77,ADORABLE CABIN IN THE LOS GATOS MOUNTAINS,2017-03-05 17:11,sanfrancisco,6004935440,https://sfbay.craigslist.org/sby/apa/6004935440.html,2.0,800.0,2100.0,https://sfbay.craigslist.org/reply/sfo/apa/6004935440,
78,Huge 1600 Sqft Apartment in Washington Manor,2017-03-05 17:11,sanfrancisco,6031253210,https://sfbay.craigslist.org/eby/apa/6031253210.html,2.0,1600.0,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6031253210,
79,"Grab The Opportunity "" Great Home WD Great Deal """,2017-03-05 17:10,sanfrancisco,6031124807,https://sfbay.craigslist.org/eby/apa/6031124807.html,3.0,2026.0,2320.0,https://sfbay.craigslist.org/reply/sfo/apa/6031124807,
80,Great Convenience and Comfort in this 2BR/2BA!,2017-03-05 17:08,sanfrancisco,6031249942,https://sfbay.craigslist.org/eby/apa/6031249942.html,2.0,1096.0,2263.0,https://sfbay.craigslist.org/reply/sfo/apa/6031249942,
81,Spacious 2 bedrooms - 2 bathrooms (DC),2017-03-05 17:07,sanfrancisco,6021952936,https://sfbay.craigslist.org/sby/apa/6021952936.html,2.0,1020.0,2495.0,https://sfbay.craigslist.org/reply/sfo/apa/6021952936,
82,Spacious 2 bed - 1 bath (CW),2017-03-05 17:05,sanfrancisco,6021957061,https://sfbay.craigslist.org/sby/apa/6021957061.html,2.0,825.0,2095.0,https://sfbay.craigslist.org/reply/sfo/apa/6021957061,
83,Spacious 3 Bd 2 Ba Condo plus Pool/Tennis in East Petaluma,2017-03-05 17:05,sanfrancisco,6031246854,https://sfbay.craigslist.org/nby/apa/6031246854.html,3.0,1458.0,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6031246854,
84,Immaculate Large 3 Bdrm 2.5 Bath plus Gardener,2017-03-05 17:05,sanfrancisco,6031246307,https://sfbay.craigslist.org/nby/apa/6031246307.html,3.0,2300.0,2400.0,https://sfbay.craigslist.org/reply/sfo/apa/6031246307,
85,"Aerobic Center with Complimentary Classes, Granite Countertops",2017-03-05 17:04,sanfrancisco,6031246159,https://sfbay.craigslist.org/eby/apa/6031246159.html,2.0,988.0,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6031246159,
86,"2x2, Special Pricing & Deposit, No Application Fee, 24 Gym, Near BART",2017-03-05 17:02,sanfrancisco,6031243847,https://sfbay.craigslist.org/eby/apa/6031243847.html,2.0,1187.0,2439.0,https://sfbay.craigslist.org/reply/sfo/apa/6031243847,
87,Just the amenities you have been looking for!,2017-03-05 17:00,sanfrancisco,6031241649,https://sfbay.craigslist.org/sby/apa/6031241649.html,2.0,960.0,2470.0,https://sfbay.craigslist.org/reply/sfo/apa/6031241649,
88,Drift Away In Comfort In Our Driftwood- Live Wood Creek,2017-03-05 16:59,sanfrancisco,6031240268,https://sfbay.craigslist.org/eby/apa/6031240268.html,2.0,1029.0,2459.0,https://sfbay.craigslist.org/reply/sfo/apa/6031240268,
89,large quiet safe santana row apple parking 280 880 cupertino,2017-03-05 16:57,sanfrancisco,6031237636,https://sfbay.craigslist.org/sby/apa/6031237636.html,2.0,1000.0,2301.0,https://sfbay.craigslist.org/reply/sfo/apa/6031237636,
90,DEPOSIT ONLY $600 (o.a.c.) + 4 WEEKS FREE ON THIS LOVELY 2 BED 2 BATH!,2017-03-05 16:52,sanfrancisco,6031232088,https://sfbay.craigslist.org/eby/apa/6031232088.html,2.0,925.0,2035.0,https://sfbay.craigslist.org/reply/sfo/apa/6031232088,
91,"Sit back and relax, your new view awaits here at Campbell plaza!! CALL",2017-03-05 16:47,sanfrancisco,6031226832,https://sfbay.craigslist.org/sby/apa/6031226832.html,2.0,870.0,2495.0,https://sfbay.craigslist.org/reply/sfo/apa/6031226832,
92,Fountaingrove- The Best of Santa Rosa!,2017-03-05 16:41,sanfrancisco,6015662981,https://sfbay.craigslist.org/nby/apa/6015662981.html,2.0,1242.0,2149.0,https://sfbay.craigslist.org/reply/sfo/apa/6015662981,
93,2Bd/1Ba in Great Neighborhood! AVL 5/1/17: S15,2017-03-05 16:40,sanfrancisco,6013354192,https://sfbay.craigslist.org/eby/apa/6013354192.html,2.0,,2495.0,https://sfbay.craigslist.org/reply/sfo/apa/6013354192,
94,Fountaingrove- Let Us Add You To Our Wait List!,2017-03-05 16:39,sanfrancisco,6015665587,https://sfbay.craigslist.org/nby/apa/6015665587.html,2.0,1211.0,2249.0,https://sfbay.craigslist.org/reply/sfo/apa/6015665587,
95,"Awesome Home In Very Low Price ""Great Deal""â„¦",2017-03-05 16:36,sanfrancisco,6031115716,https://sfbay.craigslist.org/eby/apa/6031115716.html,3.0,1363.0,2335.0,https://sfbay.craigslist.org/reply/sfo/apa/6031115716,
96,*2BR 2BA with Garage & Extra Storage*,2017-03-05 16:36,sanfrancisco,6015660557,https://sfbay.craigslist.org/nby/apa/6015660557.html,2.0,1198.0,2249.0,https://sfbay.craigslist.org/reply/sfo/apa/6015660557,
97,2-Bedroom 1-Barh Apartment home now Mid-March!,2017-03-05 16:34,sanfrancisco,6031211777,https://sfbay.craigslist.org/sby/apa/6031211777.html,2.0,834.0,2205.0,https://sfbay.craigslist.org/reply/sfo/apa/6031211777,
98,"Enjoy 2bdrm apt! NEW features, Move-in Savings, Wow... Great room feel",2017-03-05 16:32,sanfrancisco,6013739884,https://sfbay.craigslist.org/sby/apa/6013739884.html,2.0,876.0,2450.0,https://sfbay.craigslist.org/reply/sfo/apa/6013739884,
99,"Centrally located 2Bdrm apt! Light, bright & Spacious. Modern kitchen",2017-03-05 16:32,sanfrancisco,6016627218,https://sfbay.craigslist.org/sby/apa/6016627218.html,2.0,915.0,2195.0,https://sfbay.craigslist.org/reply/sfo/apa/6016627218,
100,Beautiful Front and Backyards to This Upgraded Home,2017-03-05 16:31,sanfrancisco,6031137310,https://sfbay.craigslist.org/eby/apa/6031137310.html,2.0,912.0,2315.0,https://sfbay.craigslist.org/reply/sfo/apa/6031137310,
101,Where Excellence and Convenience Meet,2017-03-05 16:29,sanfrancisco,6023797772,https://sfbay.craigslist.org/eby/apa/6023797772.html,2.0,770.0,2095.0,https://sfbay.craigslist.org/reply/sfo/apa/6023797772,
102,"Waterway features, Large pool (Olympic size), Easy DSL access, Spa",2017-03-05 16:24,sanfrancisco,6031200307,https://sfbay.craigslist.org/sby/apa/6031200307.html,2.0,970.0,2499.0,https://sfbay.craigslist.org/reply/sfo/apa/6031200307,
103,"On-site Maintenance, Oversized Closets, Dog/Pet Park",2017-03-05 16:16,sanfrancisco,6025494881,https://sfbay.craigslist.org/nby/apa/6025494881.html,2.0,1028.0,2368.0,https://sfbay.craigslist.org/reply/sfo/apa/6025494881,
104,BEAUTIFUL TWO BEDROOM ONE BATH UNIT FOR RENT,2017-03-05 16:15,sanfrancisco,6031190414,https://sfbay.craigslist.org/eby/apa/6031190414.html,2.0,950.0,2000.0,https://sfbay.craigslist.org/reply/sfo/apa/6031190414,
105,$250 Off 1st Month's Rent & Waived App. Fees,2017-03-05 16:12,sanfrancisco,6031186501,https://sfbay.craigslist.org/nby/apa/6031186501.html,2.0,1009.0,2450.0,https://sfbay.craigslist.org/reply/sfo/apa/6031186501,
106,"BEAUTIFUL LIGHT FILLED, HIGH CEILINGS UPPER FLAT",2017-03-05 16:10,sanfrancisco,6023935691,https://sfbay.craigslist.org/eby/apa/6023935691.html,2.0,,2250.0,https://sfbay.craigslist.org/reply/sfo/apa/6023935691,
107,$250 Off 1st Month's Rent & Waived App. Fees,2017-03-05 16:06,sanfrancisco,6031168745,https://sfbay.craigslist.org/nby/apa/6031168745.html,2.0,950.0,2013.0,https://sfbay.craigslist.org/reply/sfo/apa/6031168745,
108,"Open SAT 11am-12pm Spacious, Wood Floors, Fully Updated 217 306",2017-03-05 16:03,sanfrancisco,6025268312,https://sfbay.craigslist.org/eby/apa/6025268312.html,2.0,800.0,2495.0,https://sfbay.craigslist.org/reply/sfo/apa/6025268312,
109,"Gorgeous, Bright, HWFloors Throughout, Fully Updated, 217 206",2017-03-05 16:03,sanfrancisco,6027137039,https://sfbay.craigslist.org/eby/apa/6027137039.html,2.0,800.0,2495.0,https://sfbay.craigslist.org/reply/sfo/apa/6027137039,
110,Beautiful Summerset Home for Rent,2017-03-05 16:02,sanfrancisco,6031175531,https://sfbay.craigslist.org/eby/apa/6031175531.html,2.0,2048.0,2400.0,https://sfbay.craigslist.org/reply/sfo/apa/6031175531,
111,BEAUTIFULLY APPOINTED 2X2 WITH GRANITE KITCHEN & BATH,2017-03-05 16:02,sanfrancisco,6031174598,https://sfbay.craigslist.org/eby/apa/6031174598.html,2.0,,2026.0,https://sfbay.craigslist.org/reply/sfo/apa/6031174598,
112,"Greenbelt and courtyards, Online Payments Available, Electric range",2017-03-05 16:00,sanfrancisco,6031173224,https://sfbay.craigslist.org/eby/apa/6031173224.html,2.0,870.0,2255.0,https://sfbay.craigslist.org/reply/sfo/apa/6031173224,
113,Home Is Where You Want To Be!,2017-03-05 15:58,sanfrancisco,6031169823,https://sfbay.craigslist.org/eby/apa/6031169823.html,2.0,850.0,2267.0,https://sfbay.craigslist.org/reply/sfo/apa/6031169823,
114,"Inside Wash/Dryer, 2 bdrm 1.5ba upstair apt, huge pvt deck, AC carpets",2017-03-05 15:50,sanfrancisco,6017998005,https://sfbay.craigslist.org/sby/apa/6017998005.html,2.0,800.0,2095.0,https://sfbay.craigslist.org/reply/sfo/apa/6017998005,
115,â™¯ Lovely Large Home in A Great Neighbourhood,2017-03-05 15:49,sanfrancisco,6031127868,https://sfbay.craigslist.org/eby/apa/6031127868.html,4.0,1672.0,2390.0,https://sfbay.craigslist.org/reply/sfo/apa/6031127868,
116,"Rental 2 bdr. 1 bath  $2,500",2017-03-05 15:48,sanfrancisco,6031158634,https://sfbay.craigslist.org/scz/apa/6031158634.html,2.0,860.0,2500.0,https://sfbay.craigslist.org/reply/sfo/apa/6031158634,
117,"Fitness Center, Reserved Covered Parking, Easy Freeway Access",2017-03-05 15:45,sanfrancisco,6031154825,https://sfbay.craigslist.org/eby/apa/6031154825.html,2.0,920.0,2402.0,https://sfbay.craigslist.org/reply/sfo/apa/6031154825,
118,A Perfect Home For A Family With Pets At A Very Low Price,2017-03-05 15:45,sanfrancisco,6031131420,https://sfbay.craigslist.org/eby/apa/6031131420.html,3.0,1619.0,2055.0,https://sfbay.craigslist.org/reply/sfo/apa/6031131420,
119,"Love Where You Live! Peaceful, Quiet Community Up Against the Hills!",2017-03-05 15:38,sanfrancisco,6031130649,https://sfbay.craigslist.org/eby/apa/6031130649.html,2.0,,2455.0,https://sfbay.craigslist.org/reply/sfo/apa/6031130649,
120,Make This Your Home,2017-03-05 15:33,sanfrancisco,6031126421,https://sfbay.craigslist.org/sby/apa/6031126421.html,2.0,950.0,2455.0,https://sfbay.craigslist.org/reply/sfo/apa/6031126421,
121,Take over lease in awesome 3 bedroom townhouse,2017-03-05 15:31,sanfrancisco,6031137882,https://sfbay.craigslist.org/eby/apa/6031137882.html,3.0,1152.0,2125.0,https://sfbay.craigslist.org/reply/sfo/apa/6031137882,
122,2BRB $2050/ - 1080ft2 - Gorgeous 2Bed/2Bath house with excellent top r,2017-03-05 15:27,sanfrancisco,6031132811,https://sfbay.craigslist.org/eby/apa/6031132811.html,2.0,1080.0,2050.0,https://sfbay.craigslist.org/reply/sfo/apa/6031132811,
123,-- A Marvelous Home In a Terrific Area wd Beautiful Yard,2017-03-05 15:23,sanfrancisco,6031112811,https://sfbay.craigslist.org/eby/apa/6031112811.html,3.0,1789.0,2400.0,https://sfbay.craigslist.org/reply/sfo/apa/6031112811,
124,Available in Windsor,2017-03-05 15:07,sanfrancisco,6016876532,https://sfbay.craigslist.org/nby/apa/6016876532.html,3.0,,2300.0,https://sfbay.craigslist.org/reply/sfo/apa/6016876532,
